id,name,quarter,sex,year,val,Year Quarter,Start of Quarter
040000000000,MACROREGION PÓŁNOCNY,quarter 1,males,2019,39,2019 Q1,2019-01-01
040000000000,MACROREGION PÓŁNOCNY,quarter 1,males,2020,45,2020 Q1,2020-01-01
040000000000,MACROREGION PÓŁNOCNY,quarter 1,males,2021,52,2021 Q1,2021-01-01
040000000000,MACROREGION PÓŁNOCNY,quarter 1,males,2022,43,2022 Q1,2022-01-01
040000000000,MACROREGION PÓŁNOCNY,quarter 1,males,2023,35,2023 Q1,2023-01-01
040000000000,MACROREGION PÓŁNOCNY,quarter 1,males,2024,49,2024 Q1,2024-01-01
040000000000,MACROREGION PÓŁNOCNY,quarter 1,males,2025,58,2025 Q1,2025-01-01
040400000000,KUJAWSKO-POMORSKIE,quarter 1,males,2010,54,2010 Q1,2010-01-01
040400000000,KUJAWSKO-POMORSKIE,quarter 1,males,2011,46,2011 Q1,2011-01-01
040400000000,KUJAWSKO-POMORSKIE,quarter 1,males,2012,56,2012 Q1,2012-01-01
040400000000,KUJAWSKO-POMORSKIE,quarter 1,males,2013,54,2013 Q1,2013-01-01
040400000000,KUJAWSKO-POMORSKIE,quarter 1,males,2014,48,2014 Q1,2014-01-01
040400000000,KUJAWSKO-POMORSKIE,quarter 1,males,2015,42,2015 Q1,2015-01-01
040400000000,KUJAWSKO-POMORSKIE,quarter 1,males,2016,42,2016 Q1,2016-01-01
040400000000,KUJAWSKO-POMORSKIE,quarter 1,males,2017,34,2017 Q1,2017-01-01
040400000000,KUJAWSKO-POMORSKIE,quarter 1,males,2018,22,2018 Q1,2018-01-01
040400000000,KUJAWSKO-POMORSKIE,quarter 1,males,2019,14,2019 Q1,2019-01-01
040400000000,KUJAWSKO-POMORSKIE,quarter 1,males,2020,15,2020 Q1,2020-01-01
040400000000,KUJAWSKO-POMORSKIE,quarter 1,males,2021,26,2021 Q1,2021-01-01
040400000000,KUJAWSKO-POMORSKIE,quarter 1,males,2022,20,2022 Q1,2022-01-01
040400000000,KUJAWSKO-POMORSKIE,quarter 1,males,2023,16,2023 Q1,2023-01-01
040400000000,KUJAWSKO-POMORSKIE,quarter 1,males,2024,18,2024 Q1,2024-01-01
040400000000,KUJAWSKO-POMORSKIE,quarter 1,males,2025,23,2025 Q1,2025-01-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 1,males,2010,54,2010 Q1,2010-01-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 1,males,2011,46,2011 Q1,2011-01-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 1,males,2012,56,2012 Q1,2012-01-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 1,males,2013,54,2013 Q1,2013-01-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 1,males,2014,48,2014 Q1,2014-01-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 1,males,2015,42,2015 Q1,2015-01-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 1,males,2016,42,2016 Q1,2016-01-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 1,males,2017,34,2017 Q1,2017-01-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 1,males,2018,22,2018 Q1,2018-01-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 1,males,2019,14,2019 Q1,2019-01-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 1,males,2020,15,2020 Q1,2020-01-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 1,males,2021,26,2021 Q1,2021-01-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 1,males,2022,20,2022 Q1,2022-01-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 1,males,2023,16,2023 Q1,2023-01-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 1,males,2024,18,2024 Q1,2024-01-01
040410000000,REGION KUJAWSKO-POMORSKIE,quarter 1,males,2025,23,2025 Q1,2025-01-01
042200000000,POMORSKIE,quarter 1,males,2010,45,2010 Q1,2010-01-01
042200000000,POMORSKIE,quarter 1,males,2011,47,2011 Q1,2011-01-01
042200000000,POMORSKIE,quarter 1,males,2012,48,2012 Q1,2012-01-01
042200000000,POMORSKIE,quarter 1,males,2013,60,2013 Q1,2013-01-01
042200000000,POMORSKIE,quarter 1,males,2014,65,2014 Q1,2014-01-01
042200000000,POMORSKIE,quarter 1,males,2015,52,2015 Q1,2015-01-01
042200000000,POMORSKIE,quarter 1,males,2016,32,2016 Q1,2016-01-01
042200000000,POMORSKIE,quarter 1,males,2017,26,2017 Q1,2017-01-01
042200000000,POMORSKIE,quarter 1,males,2018,21,2018 Q1,2018-01-01
042200000000,POMORSKIE,quarter 1,males,2019,13,2019 Q1,2019-01-01
042200000000,POMORSKIE,quarter 1,males,2020,19,2020 Q1,2020-01-01
042200000000,POMORSKIE,quarter 1,males,2021,15,2021 Q1,2021-01-01
042200000000,POMORSKIE,quarter 1,males,2022,11,2022 Q1,2022-01-01
042200000000,POMORSKIE,quarter 1,males,2023,0,2023 Q1,2023-01-01
042200000000,POMORSKIE,quarter 1,males,2024,18,2024 Q1,2024-01-01
042200000000,POMORSKIE,quarter 1,males,2025,19,2025 Q1,2025-01-01
042210000000,REGION POMORSKIE,quarter 1,males,2010,45,2010 Q1,2010-01-01
042210000000,REGION POMORSKIE,quarter 1,males,2011,47,2011 Q1,2011-01-01
042210000000,REGION POMORSKIE,quarter 1,males,2012,48,2012 Q1,2012-01-01
042210000000,REGION POMORSKIE,quarter 1,males,2013,60,2013 Q1,2013-01-01
042210000000,REGION POMORSKIE,quarter 1,males,2014,65,2014 Q1,2014-01-01
042210000000,REGION POMORSKIE,quarter 1,males,2015,52,2015 Q1,2015-01-01
042210000000,REGION POMORSKIE,quarter 1,males,2016,32,2016 Q1,2016-01-01
042210000000,REGION POMORSKIE,quarter 1,males,2017,26,2017 Q1,2017-01-01
042210000000,REGION POMORSKIE,quarter 1,males,2018,21,2018 Q1,2018-01-01
042210000000,REGION POMORSKIE,quarter 1,males,2019,13,2019 Q1,2019-01-01
042210000000,REGION POMORSKIE,quarter 1,males,2020,19,2020 Q1,2020-01-01
042210000000,REGION POMORSKIE,quarter 1,males,2021,15,2021 Q1,2021-01-01
042210000000,REGION POMORSKIE,quarter 1,males,2022,11,2022 Q1,2022-01-01
042210000000,REGION POMORSKIE,quarter 1,males,2023,0,2023 Q1,2023-01-01
042210000000,REGION POMORSKIE,quarter 1,males,2024,18,2024 Q1,2024-01-01
042210000000,REGION POMORSKIE,quarter 1,males,2025,19,2025 Q1,2025-01-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 1,males,2010,39,2010 Q1,2010-01-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 1,males,2011,30,2011 Q1,2011-01-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 1,males,2012,33,2012 Q1,2012-01-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 1,males,2013,36,2013 Q1,2013-01-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 1,males,2014,31,2014 Q1,2014-01-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 1,males,2015,34,2015 Q1,2015-01-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 1,males,2016,33,2016 Q1,2016-01-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 1,males,2017,25,2017 Q1,2017-01-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 1,males,2018,22,2018 Q1,2018-01-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 1,males,2019,13,2019 Q1,2019-01-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 1,males,2020,11,2020 Q1,2020-01-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 1,males,2021,11,2021 Q1,2021-01-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 1,males,2022,12,2022 Q1,2022-01-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 1,males,2023,11,2023 Q1,2023-01-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 1,males,2024,13,2024 Q1,2024-01-01
042800000000,WARMIŃSKO-MAZURSKIE,quarter 1,males,2025,17,2025 Q1,2025-01-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 1,males,2010,39,2010 Q1,2010-01-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 1,males,2011,30,2011 Q1,2011-01-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 1,males,2012,33,2012 Q1,2012-01-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 1,males,2013,36,2013 Q1,2013-01-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 1,males,2014,31,2014 Q1,2014-01-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 1,males,2015,34,2015 Q1,2015-01-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 1,males,2016,33,2016 Q1,2016-01-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 1,males,2017,25,2017 Q1,2017-01-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 1,males,2018,22,2018 Q1,2018-01-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 1,males,2019,13,2019 Q1,2019-01-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 1,males,2020,11,2020 Q1,2020-01-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 1,males,2021,11,2021 Q1,2021-01-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 1,males,2022,12,2022 Q1,2022-01-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 1,males,2023,11,2023 Q1,2023-01-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 1,males,2024,13,2024 Q1,2024-01-01
042810000000,REGION WARMIŃSKO-MAZURSKIE,quarter 1,males,2025,17,2025 Q1,2025-01-01
050000000000,MACROREGION CENTRALNY,quarter 1,males,2010,123,2010 Q1,2010-01-01
050000000000,MACROREGION CENTRALNY,quarter 1,males,2011,131,2011 Q1,2011-01-01
050000000000,MACROREGION CENTRALNY,quarter 1,males,2012,136,2012 Q1,2012-01-01
050000000000,MACROREGION CENTRALNY,quarter 1,males,2013,144,2013 Q1,2013-01-01
050000000000,MACROREGION CENTRALNY,quarter 1,males,2014,133,2014 Q1,2014-01-01
050000000000,MACROREGION CENTRALNY,quarter 1,males,2015,115,2015 Q1,2015-01-01
050000000000,MACROREGION CENTRALNY,quarter 1,males,2016,82,2016 Q1,2016-01-01
050000000000,MACROREGION CENTRALNY,quarter 1,males,2017,62,2017 Q1,2017-01-01
050000000000,MACROREGION CENTRALNY,quarter 1,males,2018,50,2018 Q1,2018-01-01
050000000000,MACROREGION CENTRALNY,quarter 1,males,2019,43,2019 Q1,2019-01-01
050000000000,MACROREGION CENTRALNY,quarter 1,males,2020,28,2020 Q1,2020-01-01
050000000000,MACROREGION CENTRALNY,quarter 1,males,2021,44,2021 Q1,2021-01-01
050000000000,MACROREGION CENTRALNY,quarter 1,males,2022,33,2022 Q1,2022-01-01
050000000000,MACROREGION CENTRALNY,quarter 1,males,2023,38,2023 Q1,2023-01-01
050000000000,MACROREGION CENTRALNY,quarter 1,males,2024,35,2024 Q1,2024-01-01
050000000000,MACROREGION CENTRALNY,quarter 1,males,2025,30,2025 Q1,2025-01-01
051000000000,ŁÓDZKIE,quarter 1,males,2010,71,2010 Q1,2010-01-01
051000000000,ŁÓDZKIE,quarter 1,males,2011,74,2011 Q1,2011-01-01
051000000000,ŁÓDZKIE,quarter 1,males,2012,85,2012 Q1,2012-01-01
051000000000,ŁÓDZKIE,quarter 1,males,2013,91,2013 Q1,2013-01-01
051000000000,ŁÓDZKIE,quarter 1,males,2014,81,2014 Q1,2014-01-01
051000000000,ŁÓDZKIE,quarter 1,males,2015,70,2015 Q1,2015-01-01
051000000000,ŁÓDZKIE,quarter 1,males,2016,47,2016 Q1,2016-01-01
051000000000,ŁÓDZKIE,quarter 1,males,2017,33,2017 Q1,2017-01-01
051000000000,ŁÓDZKIE,quarter 1,males,2018,23,2018 Q1,2018-01-01
051000000000,ŁÓDZKIE,quarter 1,males,2019,30,2019 Q1,2019-01-01
051000000000,ŁÓDZKIE,quarter 1,males,2020,16,2020 Q1,2020-01-01
051000000000,ŁÓDZKIE,quarter 1,males,2021,29,2021 Q1,2021-01-01
051000000000,ŁÓDZKIE,quarter 1,males,2022,18,2022 Q1,2022-01-01
051000000000,ŁÓDZKIE,quarter 1,males,2023,21,2023 Q1,2023-01-01
051000000000,ŁÓDZKIE,quarter 1,males,2024,23,2024 Q1,2024-01-01
051000000000,ŁÓDZKIE,quarter 1,males,2025,19,2025 Q1,2025-01-01
051010000000,REGION ŁÓDZKIE,quarter 1,males,2010,71,2010 Q1,2010-01-01
051010000000,REGION ŁÓDZKIE,quarter 1,males,2011,74,2011 Q1,2011-01-01
051010000000,REGION ŁÓDZKIE,quarter 1,males,2012,85,2012 Q1,2012-01-01
051010000000,REGION ŁÓDZKIE,quarter 1,males,2013,91,2013 Q1,2013-01-01
051010000000,REGION ŁÓDZKIE,quarter 1,males,2014,81,2014 Q1,2014-01-01
051010000000,REGION ŁÓDZKIE,quarter 1,males,2015,70,2015 Q1,2015-01-01
051010000000,REGION ŁÓDZKIE,quarter 1,males,2016,47,2016 Q1,2016-01-01
051010000000,REGION ŁÓDZKIE,quarter 1,males,2017,33,2017 Q1,2017-01-01
051010000000,REGION ŁÓDZKIE,quarter 1,males,2018,23,2018 Q1,2018-01-01
051010000000,REGION ŁÓDZKIE,quarter 1,males,2019,30,2019 Q1,2019-01-01
051010000000,REGION ŁÓDZKIE,quarter 1,males,2020,16,2020 Q1,2020-01-01
051010000000,REGION ŁÓDZKIE,quarter 1,males,2021,29,2021 Q1,2021-01-01
051010000000,REGION ŁÓDZKIE,quarter 1,males,2022,18,2022 Q1,2022-01-01
051010000000,REGION ŁÓDZKIE,quarter 1,males,2023,21,2023 Q1,2023-01-01
051010000000,REGION ŁÓDZKIE,quarter 1,males,2024,23,2024 Q1,2024-01-01
051010000000,REGION ŁÓDZKIE,quarter 1,males,2025,19,2025 Q1,2025-01-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 1,males,2010,52,2010 Q1,2010-01-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 1,males,2011,57,2011 Q1,2011-01-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 1,males,2012,52,2012 Q1,2012-01-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 1,males,2013,53,2013 Q1,2013-01-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 1,males,2014,52,2014 Q1,2014-01-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 1,males,2015,45,2015 Q1,2015-01-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 1,males,2016,35,2016 Q1,2016-01-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 1,males,2017,29,2017 Q1,2017-01-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 1,males,2018,27,2018 Q1,2018-01-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 1,males,2019,13,2019 Q1,2019-01-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 1,males,2020,12,2020 Q1,2020-01-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 1,males,2021,15,2021 Q1,2021-01-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 1,males,2022,16,2022 Q1,2022-01-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 1,males,2023,18,2023 Q1,2023-01-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 1,males,2024,13,2024 Q1,2024-01-01
052600000000,ŚWIĘTOKRZYSKIE,quarter 1,males,2025,11,2025 Q1,2025-01-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 1,males,2010,52,2010 Q1,2010-01-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 1,males,2011,57,2011 Q1,2011-01-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 1,males,2012,52,2012 Q1,2012-01-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 1,males,2013,53,2013 Q1,2013-01-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 1,males,2014,52,2014 Q1,2014-01-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 1,males,2015,45,2015 Q1,2015-01-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 1,males,2016,35,2016 Q1,2016-01-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 1,males,2017,29,2017 Q1,2017-01-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 1,males,2018,27,2018 Q1,2018-01-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 1,males,2019,13,2019 Q1,2019-01-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 1,males,2020,12,2020 Q1,2020-01-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 1,males,2021,15,2021 Q1,2021-01-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 1,males,2022,16,2022 Q1,2022-01-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 1,males,2023,18,2023 Q1,2023-01-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 1,males,2024,13,2024 Q1,2024-01-01
052610000000,REGION ŚWIĘTOKRZYSKIE,quarter 1,males,2025,11,2025 Q1,2025-01-01
060000000000,MACROREGION WSCHODNI,quarter 1,males,2010,175,2010 Q1,2010-01-01
060000000000,MACROREGION WSCHODNI,quarter 1,males,2011,167,2011 Q1,2011-01-01
060000000000,MACROREGION WSCHODNI,quarter 1,males,2012,164,2012 Q1,2012-01-01
060000000000,MACROREGION WSCHODNI,quarter 1,males,2013,171,2013 Q1,2013-01-01
060000000000,MACROREGION WSCHODNI,quarter 1,males,2014,178,2014 Q1,2014-01-01
060000000000,MACROREGION WSCHODNI,quarter 1,males,2015,145,2015 Q1,2015-01-01
060000000000,MACROREGION WSCHODNI,quarter 1,males,2016,138,2016 Q1,2016-01-01
060000000000,MACROREGION WSCHODNI,quarter 1,males,2017,111,2017 Q1,2017-01-01
060000000000,MACROREGION WSCHODNI,quarter 1,males,2018,78,2018 Q1,2018-01-01
060000000000,MACROREGION WSCHODNI,quarter 1,males,2019,63,2019 Q1,2019-01-01
060000000000,MACROREGION WSCHODNI,quarter 1,males,2020,56,2020 Q1,2020-01-01
060000000000,MACROREGION WSCHODNI,quarter 1,males,2021,65,2021 Q1,2021-01-01
060000000000,MACROREGION WSCHODNI,quarter 1,males,2022,61,2022 Q1,2022-01-01
060000000000,MACROREGION WSCHODNI,quarter 1,males,2023,50,2023 Q1,2023-01-01
060000000000,MACROREGION WSCHODNI,quarter 1,males,2024,42,2024 Q1,2024-01-01
060000000000,MACROREGION WSCHODNI,quarter 1,males,2025,50,2025 Q1,2025-01-01
060600000000,LUBELSKIE,quarter 1,males,2010,72,2010 Q1,2010-01-01
060600000000,LUBELSKIE,quarter 1,males,2011,80,2011 Q1,2011-01-01
060600000000,LUBELSKIE,quarter 1,males,2012,72,2012 Q1,2012-01-01
060600000000,LUBELSKIE,quarter 1,males,2013,67,2013 Q1,2013-01-01
060600000000,LUBELSKIE,quarter 1,males,2014,65,2014 Q1,2014-01-01
060600000000,LUBELSKIE,quarter 1,males,2015,63,2015 Q1,2015-01-01
060600000000,LUBELSKIE,quarter 1,males,2016,59,2016 Q1,2016-01-01
060600000000,LUBELSKIE,quarter 1,males,2017,46,2017 Q1,2017-01-01
060600000000,LUBELSKIE,quarter 1,males,2018,35,2018 Q1,2018-01-01
060600000000,LUBELSKIE,quarter 1,males,2019,30,2019 Q1,2019-01-01
060600000000,LUBELSKIE,quarter 1,males,2020,26,2020 Q1,2020-01-01
060600000000,LUBELSKIE,quarter 1,males,2021,28,2021 Q1,2021-01-01
060600000000,LUBELSKIE,quarter 1,males,2022,25,2022 Q1,2022-01-01
060600000000,LUBELSKIE,quarter 1,males,2023,20,2023 Q1,2023-01-01
060600000000,LUBELSKIE,quarter 1,males,2024,11,2024 Q1,2024-01-01
060600000000,LUBELSKIE,quarter 1,males,2025,23,2025 Q1,2025-01-01
060610000000,REGION LUBELSKIE,quarter 1,males,2010,72,2010 Q1,2010-01-01
060610000000,REGION LUBELSKIE,quarter 1,males,2011,80,2011 Q1,2011-01-01
060610000000,REGION LUBELSKIE,quarter 1,males,2012,72,2012 Q1,2012-01-01
060610000000,REGION LUBELSKIE,quarter 1,males,2013,67,2013 Q1,2013-01-01
060610000000,REGION LUBELSKIE,quarter 1,males,2014,65,2014 Q1,2014-01-01
060610000000,REGION LUBELSKIE,quarter 1,males,2015,63,2015 Q1,2015-01-01
060610000000,REGION LUBELSKIE,quarter 1,males,2016,59,2016 Q1,2016-01-01
060610000000,REGION LUBELSKIE,quarter 1,males,2017,46,2017 Q1,2017-01-01
060610000000,REGION LUBELSKIE,quarter 1,males,2018,35,2018 Q1,2018-01-01
060610000000,REGION LUBELSKIE,quarter 1,males,2019,30,2019 Q1,2019-01-01
060610000000,REGION LUBELSKIE,quarter 1,males,2020,26,2020 Q1,2020-01-01
060610000000,REGION LUBELSKIE,quarter 1,males,2021,28,2021 Q1,2021-01-01
060610000000,REGION LUBELSKIE,quarter 1,males,2022,25,2022 Q1,2022-01-01
060610000000,REGION LUBELSKIE,quarter 1,males,2023,20,2023 Q1,2023-01-01
060610000000,REGION LUBELSKIE,quarter 1,males,2024,11,2024 Q1,2024-01-01
060610000000,REGION LUBELSKIE,quarter 1,males,2025,23,2025 Q1,2025-01-01
061800000000,PODKARPACKIE,quarter 1,males,2010,66,2010 Q1,2010-01-01
061800000000,PODKARPACKIE,quarter 1,males,2011,58,2011 Q1,2011-01-01
061800000000,PODKARPACKIE,quarter 1,males,2012,67,2012 Q1,2012-01-01
061800000000,PODKARPACKIE,quarter 1,males,2013,76,2013 Q1,2013-01-01
061800000000,PODKARPACKIE,quarter 1,males,2014,84,2014 Q1,2014-01-01
061800000000,PODKARPACKIE,quarter 1,males,2015,58,2015 Q1,2015-01-01
061800000000,PODKARPACKIE,quarter 1,males,2016,54,2016 Q1,2016-01-01
061800000000,PODKARPACKIE,quarter 1,males,2017,49,2017 Q1,2017-01-01
061800000000,PODKARPACKIE,quarter 1,males,2018,36,2018 Q1,2018-01-01
061800000000,PODKARPACKIE,quarter 1,males,2019,23,2019 Q1,2019-01-01
061800000000,PODKARPACKIE,quarter 1,males,2020,21,2020 Q1,2020-01-01
061800000000,PODKARPACKIE,quarter 1,males,2021,25,2021 Q1,2021-01-01
061800000000,PODKARPACKIE,quarter 1,males,2022,29,2022 Q1,2022-01-01
061800000000,PODKARPACKIE,quarter 1,males,2023,22,2023 Q1,2023-01-01
061800000000,PODKARPACKIE,quarter 1,males,2024,20,2024 Q1,2024-01-01
061800000000,PODKARPACKIE,quarter 1,males,2025,16,2025 Q1,2025-01-01
061810000000,REGION PODKARPACKIE,quarter 1,males,2010,66,2010 Q1,2010-01-01
061810000000,REGION PODKARPACKIE,quarter 1,males,2011,58,2011 Q1,2011-01-01
061810000000,REGION PODKARPACKIE,quarter 1,males,2012,67,2012 Q1,2012-01-01
061810000000,REGION PODKARPACKIE,quarter 1,males,2013,76,2013 Q1,2013-01-01
061810000000,REGION PODKARPACKIE,quarter 1,males,2014,84,2014 Q1,2014-01-01
061810000000,REGION PODKARPACKIE,quarter 1,males,2015,58,2015 Q1,2015-01-01
061810000000,REGION PODKARPACKIE,quarter 1,males,2016,54,2016 Q1,2016-01-01
061810000000,REGION PODKARPACKIE,quarter 1,males,2017,49,2017 Q1,2017-01-01
061810000000,REGION PODKARPACKIE,quarter 1,males,2018,36,2018 Q1,2018-01-01
061810000000,REGION PODKARPACKIE,quarter 1,males,2019,23,2019 Q1,2019-01-01
061810000000,REGION PODKARPACKIE,quarter 1,males,2020,21,2020 Q1,2020-01-01
061810000000,REGION PODKARPACKIE,quarter 1,males,2021,25,2021 Q1,2021-01-01
061810000000,REGION PODKARPACKIE,quarter 1,males,2022,29,2022 Q1,2022-01-01
061810000000,REGION PODKARPACKIE,quarter 1,males,2023,22,2023 Q1,2023-01-01
061810000000,REGION PODKARPACKIE,quarter 1,males,2024,20,2024 Q1,2024-01-01
061810000000,REGION PODKARPACKIE,quarter 1,males,2025,16,2025 Q1,2025-01-01
062000000000,PODLASKIE,quarter 1,males,2010,37,2010 Q1,2010-01-01
062000000000,PODLASKIE,quarter 1,males,2011,29,2011 Q1,2011-01-01
062000000000,PODLASKIE,quarter 1,males,2012,25,2012 Q1,2012-01-01
062000000000,PODLASKIE,quarter 1,males,2013,28,2013 Q1,2013-01-01
062000000000,PODLASKIE,quarter 1,males,2014,29,2014 Q1,2014-01-01
062000000000,PODLASKIE,quarter 1,males,2015,24,2015 Q1,2015-01-01
062000000000,PODLASKIE,quarter 1,males,2016,25,2016 Q1,2016-01-01
062000000000,PODLASKIE,quarter 1,males,2017,15,2017 Q1,2017-01-01
062000000000,PODLASKIE,quarter 1,males,2018,7,2018 Q1,2018-01-01
062000000000,PODLASKIE,quarter 1,males,2019,11,2019 Q1,2019-01-01
062000000000,PODLASKIE,quarter 1,males,2020,9,2020 Q1,2020-01-01
062000000000,PODLASKIE,quarter 1,males,2021,12,2021 Q1,2021-01-01
062000000000,PODLASKIE,quarter 1,males,2022,0,2022 Q1,2022-01-01
062000000000,PODLASKIE,quarter 1,males,2023,0,2023 Q1,2023-01-01
062000000000,PODLASKIE,quarter 1,males,2024,11,2024 Q1,2024-01-01
062000000000,PODLASKIE,quarter 1,males,2025,10,2025 Q1,2025-01-01
062010000000,REGION PODLASKIE,quarter 1,males,2010,37,2010 Q1,2010-01-01
062010000000,REGION PODLASKIE,quarter 1,males,2011,29,2011 Q1,2011-01-01
062010000000,REGION PODLASKIE,quarter 1,males,2012,25,2012 Q1,2012-01-01
062010000000,REGION PODLASKIE,quarter 1,males,2013,28,2013 Q1,2013-01-01
062010000000,REGION PODLASKIE,quarter 1,males,2014,29,2014 Q1,2014-01-01
062010000000,REGION PODLASKIE,quarter 1,males,2015,24,2015 Q1,2015-01-01
062010000000,REGION PODLASKIE,quarter 1,males,2016,25,2016 Q1,2016-01-01
062010000000,REGION PODLASKIE,quarter 1,males,2017,15,2017 Q1,2017-01-01
062010000000,REGION PODLASKIE,quarter 1,males,2018,7,2018 Q1,2018-01-01
062010000000,REGION PODLASKIE,quarter 1,males,2019,11,2019 Q1,2019-01-01
062010000000,REGION PODLASKIE,quarter 1,males,2020,9,2020 Q1,2020-01-01
062010000000,REGION PODLASKIE,quarter 1,males,2021,12,2021 Q1,2021-01-01
062010000000,REGION PODLASKIE,quarter 1,males,2022,0,2022 Q1,2022-01-01
062010000000,REGION PODLASKIE,quarter 1,males,2023,0,2023 Q1,2023-01-01
062010000000,REGION PODLASKIE,quarter 1,males,2024,11,2024 Q1,2024-01-01
062010000000,REGION PODLASKIE,quarter 1,males,2025,10,2025 Q1,2025-01-01
070000000000,MACROREGION WOJEWÓDZTWO MAZOWIECKIE,quarter 1,males,2010,110,2010 Q1,2010-01-01
070000000000,MACROREGION WOJEWÓDZTWO MAZOWIECKIE,quarter 1,males,2011,114,2011 Q1,2011-01-01
070000000000,MACROREGION WOJEWÓDZTWO MAZOWIECKIE,quarter 1,males,2012,123,2012 Q1,2012-01-01
070000000000,MACROREGION WOJEWÓDZTWO MAZOWIECKIE,quarter 1,males,2013,125,2013 Q1,2013-01-01
070000000000,MACROREGION WOJEWÓDZTWO MAZOWIECKIE,quarter 1,males,2014,126,2014 Q1,2014-01-01
070000000000,MACROREGION WOJEWÓDZTWO MAZOWIECKIE,quarter 1,males,2015,111,2015 Q1,2015-01-01
